notice_date,year,month,year_month,line_key,line_name,location_direction,notice_tsr_count,distinct_tsr_count
2018-09-01,2018,09,2018-09,FTM,Fremantle Line,Unknown,1,1
2018-09-01,2018,09,2018-09,UNCLASSIFIED,Unclassified,Down,1,1
2018-09-01,2018,09,2018-09,UNCLASSIFIED,Unclassified,Unknown,1,1
2018-09-08,2018,09,2018-09,FTM,Fremantle Line,Unknown,1,1
2018-09-15,2018,09,2018-09,FTM,Fremantle Line,Unknown,1,1
2018-09-22,2018,09,2018-09,FTM,Fremantle Line,Unknown,1,1
2018-09-29,2018,09,2018-09,FTM,Fremantle Line,Unknown,1,1
2018-10-06,2018,10,2018-10,FTM,Fremantle Line,Unknown,1,1
2018-10-13,2018,10,2018-10,FTM,Fremantle Line,Unknown,1,1
2018-10-20,2018,10,2018-10,FTM,Fremantle Line,Unknown,1,1
2018-10-27,2018,10,2018-10,FTM,Fremantle Line,Unknown,1,1
2018-11-03,2018,11,2018-11,FTM,Fremantle Line,Unknown,1,1
2018-11-10,2018,11,2018-11,FTM,Fremantle Line,Unknown,1,1
2018-11-17,2018,11,2018-11,FTM,Fremantle Line,Unknown,1,1
2018-11-24,2018,11,2018-11,FTM,Fremantle Line,Unknown,1,1
2018-12-01,2018,12,2018-12,FTM,Fremantle Line,Unknown,1,1
2018-12-08,2018,12,2018-12,FTM,Fremantle Line,Unknown,1,1
2018-12-14,2018,12,2018-12,FTM,Fremantle Line,Unknown,2,1
2018-12-15,2018,12,2018-12,FTM,Fremantle Line,Unknown,1,1
2019-01-04,2019,01,2019-01,FTM,Fremantle Line,Unknown,1,1
2019-01-11,2019,01,2019-01,FTM,Fremantle Line,Unknown,1,1
2019-01-18,2019,01,2019-01,FTM,Fremantle Line,Unknown,1,1
2019-01-18,2019,01,2019-01,JTM,Joondalup Line,Unknown,1,1
2019-01-25,2019,01,2019-01,FTM,Fremantle Line,Unknown,1,1
2019-01-25,2019,01,2019-01,JTM,Joondalup Line,Unknown,1,1
2019-03-23,2019,03,2019-03,FTM,Fremantle Line,Unknown,3,3
2019-03-23,2019,03,2019-03,JTM,Joondalup Line,Unknown,1,1
2019-03-30,2019,03,2019-03,FTM,Fremantle Line,Unknown,1,1
2019-03-30,2019,03,2019-03,JTM,Joondalup Line,Unknown,1,1
2019-04-13,2019,04,2019-04,FTM,Fremantle Line,Unknown,1,1
2019-04-13,2019,04,2019-04,JTM,Joondalup Line,Unknown,1,1
2019-04-27,2019,04,2019-04,FTM,Fremantle Line,Unknown,1,1
2019-04-27,2019,04,2019-04,JTM,Joondalup Line,Unknown,1,1
2019-05-04,2019,05,2019-05,FTM,Fremantle Line,Unknown,1,1
2019-05-04,2019,05,2019-05,JTM,Joondalup Line,Unknown,1,1
2019-05-11,2019,05,2019-05,FTM,Fremantle Line,Unknown,1,1
2019-05-11,2019,05,2019-05,JTM,Joondalup Line,Unknown,1,1
2019-05-18,2019,05,2019-05,FTM,Fremantle Line,Unknown,1,1
2019-05-18,2019,05,2019-05,JTM,Joondalup Line,Unknown,1,1
2019-05-25,2019,05,2019-05,FTM,Fremantle Line,Unknown,1,1
2019-05-25,2019,05,2019-05,JTM,Joondalup Line,Unknown,1,1
2019-06-15,2019,06,2019-06,FTM,Fremantle Line,Unknown,2,2
2019-06-15,2019,06,2019-06,JTM,Joondalup Line,Unknown,2,2
2019-06-22,2019,06,2019-06,FTM,Fremantle Line,Unknown,2,2
2019-06-22,2019,06,2019-06,JTM,Joondalup Line,Unknown,2,2
2019-06-29,2019,06,2019-06,FTM,Fremantle Line,Unknown,2,2
2019-06-29,2019,06,2019-06,JTM,Joondalup Line,Unknown,2,2
2019-06-29,2019,06,2019-06,JTM,Joondalup Line,Yard,1,1
2019-07-06,2019,07,2019-07,FTM,Fremantle Line,Unknown,2,2
2019-07-06,2019,07,2019-07,JTM,Joondalup Line,Unknown,2,2
2019-07-06,2019,07,2019-07,JTM,Joondalup Line,Yard,1,1
2019-07-13,2019,07,2019-07,FTM,Fremantle Line,Unknown,2,2
2019-07-13,2019,07,2019-07,JTM,Joondalup Line,Unknown,2,2
2019-07-13,2019,07,2019-07,JTM,Joondalup Line,Yard,1,1
2019-07-20,2019,07,2019-07,FTM,Fremantle Line,Unknown,1,1
2019-07-20,2019,07,2019-07,JTM,Joondalup Line,Unknown,2,2
2019-07-20,2019,07,2019-07,JTM,Joondalup Line,Yard,1,1
2019-07-27,2019,07,2019-07,ATM,Armadale Line,Unknown,3,3
2019-07-27,2019,07,2019-07,FTM,Fremantle Line,Unknown,1,1
2019-07-27,2019,07,2019-07,JTM,Joondalup Line,Unknown,1,1
2019-07-27,2019,07,2019-07,JTM,Joondalup Line,Yard,1,1
2019-08-03,2019,08,2019-08,ATM,Armadale Line,Unknown,3,3
2019-08-03,2019,08,2019-08,FTM,Fremantle Line,Unknown,1,1
2019-08-03,2019,08,2019-08,JTM,Joondalup Line,Unknown,1,1
2019-08-03,2019,08,2019-08,JTM,Joondalup Line,Yard,1,1
2019-08-10,2019,08,2019-08,ATM,Armadale Line,Unknown,3,3
2019-08-10,2019,08,2019-08,FTM,Fremantle Line,Unknown,1,1
2019-08-10,2019,08,2019-08,JTM,Joondalup Line,Unknown,1,1
2019-08-10,2019,08,2019-08,JTM,Joondalup Line,Yard,1,1
2019-08-24,2019,08,2019-08,ATM,Armadale Line,Unknown,3,3
2019-08-24,2019,08,2019-08,FTM,Fremantle Line,Unknown,1,1
2019-08-24,2019,08,2019-08,JTM,Joondalup Line,Unknown,1,1
2019-08-24,2019,08,2019-08,JTM,Joondalup Line,Yard,1,1
2019-08-31,2019,08,2019-08,ATM,Armadale Line,Unknown,3,3
2019-08-31,2019,08,2019-08,FTM,Fremantle Line,Unknown,1,1
2019-08-31,2019,08,2019-08,JTM,Joondalup Line,Unknown,1,1
2019-08-31,2019,08,2019-08,JTM,Joondalup Line,Yard,1,1
2019-09-07,2019,09,2019-09,ATM,Armadale Line,Unknown,3,3
2019-09-07,2019,09,2019-09,FTM,Fremantle Line,Unknown,1,1
2019-09-07,2019,09,2019-09,JTM,Joondalup Line,Unknown,1,1
2019-09-07,2019,09,2019-09,JTM,Joondalup Line,Yard,1,1
2019-09-14,2019,09,2019-09,ATM,Armadale Line,Unknown,3,3
2019-09-14,2019,09,2019-09,FTM,Fremantle Line,Unknown,1,1
2019-09-14,2019,09,2019-09,JTM,Joondalup Line,Unknown,1,1
2019-09-14,2019,09,2019-09,JTM,Joondalup Line,Yard,1,1
2019-09-21,2019,09,2019-09,ATM,Armadale Line,Unknown,3,3
2019-09-21,2019,09,2019-09,FTM,Fremantle Line,Unknown,1,1
2019-09-21,2019,09,2019-09,JTM,Joondalup Line,Unknown,1,1
2019-09-21,2019,09,2019-09,JTM,Joondalup Line,Yard,1,1
2019-09-21,2019,09,2019-09,MTM,Midland Line,Unknown,1,1
2019-09-28,2019,09,2019-09,ATM,Armadale Line,Unknown,3,3
2019-09-28,2019,09,2019-09,FTM,Fremantle Line,Unknown,1,1
2019-09-28,2019,09,2019-09,JTM,Joondalup Line,Unknown,1,1
2019-09-28,2019,09,2019-09,JTM,Joondalup Line,Yard,1,1
2019-09-28,2019,09,2019-09,MTM,Midland Line,Unknown,1,1
2019-10-05,2019,10,2019-10,ATM,Armadale Line,Unknown,3,3
2019-10-05,2019,10,2019-10,FTM,Fremantle Line,Unknown,1,1
2019-10-05,2019,10,2019-10,JTM,Joondalup Line,Unknown,1,1
2019-10-05,2019,10,2019-10,JTM,Joondalup Line,Yard,1,1
2019-10-05,2019,10,2019-10,MTM,Midland Line,Unknown,1,1
2019-10-26,2019,10,2019-10,ATMUP,Armadale Line,Up,2,2
2019-10-26,2019,10,2019-10,FTM,Fremantle Line,Unknown,1,1
2019-10-26,2019,10,2019-10,TTM,Thornlie Line,Unknown,1,1
2019-11-02,2019,11,2019-11,ATM,Armadale Line,Unknown,2,2
2019-11-02,2019,11,2019-11,FTM,Fremantle Line,Unknown,1,1
2019-11-02,2019,11,2019-11,JTM,Joondalup Line,Unknown,1,1
2019-11-02,2019,11,2019-11,TTM,Thornlie Line,Unknown,1,1
2019-11-09,2019,11,2019-11,ATM,Armadale Line,Unknown,2,2
2019-11-09,2019,11,2019-11,FTM,Fremantle Line,Unknown,1,1
2019-11-09,2019,11,2019-11,JTM,Joondalup Line,Unknown,1,1
2019-11-09,2019,11,2019-11,TTM,Thornlie Line,Unknown,1,1
2019-11-16,2019,11,2019-11,ATM,Armadale Line,Unknown,2,2
2019-11-16,2019,11,2019-11,FTM,Fremantle Line,Unknown,1,1
2019-11-16,2019,11,2019-11,JTM,Joondalup Line,Unknown,2,2
2019-11-23,2019,11,2019-11,ATM,Armadale Line,Unknown,2,2
2019-11-23,2019,11,2019-11,FTM,Fremantle Line,Unknown,1,1
2019-11-23,2019,11,2019-11,JTM,Joondalup Line,Unknown,2,2
2019-11-30,2019,11,2019-11,ATM,Armadale Line,Unknown,2,2
2019-11-30,2019,11,2019-11,FTM,Fremantle Line,Unknown,1,1
2019-11-30,2019,11,2019-11,JTM,Joondalup Line,Unknown,2,2
2019-12-07,2019,12,2019-12,ATM,Armadale Line,Unknown,2,2
2019-12-07,2019,12,2019-12,FTM,Fremantle Line,Unknown,2,2
2019-12-07,2019,12,2019-12,JTM,Joondalup Line,Unknown,2,2
2019-12-14,2019,12,2019-12,ATM,Armadale Line,Unknown,2,2
2019-12-14,2019,12,2019-12,FTM,Fremantle Line,Unknown,2,2
2019-12-14,2019,12,2019-12,JTM,Joondalup Line,Unknown,2,2
2019-12-21,2019,12,2019-12,ATM,Armadale Line,Unknown,1,1
2019-12-21,2019,12,2019-12,FTM,Fremantle Line,Unknown,1,1
2019-12-21,2019,12,2019-12,JTM,Joondalup Line,Unknown,1,1
2019-12-21,2019,12,2019-12,UNCLASSIFIED,Unclassified,Unknown,1,1
2019-12-28,2019,12,2019-12,ATM,Armadale Line,Unknown,1,1
2019-12-28,2019,12,2019-12,FTM,Fremantle Line,Unknown,1,1
2019-12-28,2019,12,2019-12,JTM,Joondalup Line,Unknown,1,1
2020-01-04,2020,01,2020-01,ATM,Armadale Line,Unknown,1,1
2020-01-04,2020,01,2020-01,FTM,Fremantle Line,Unknown,1,1
2020-01-04,2020,01,2020-01,JTM,Joondalup Line,Unknown,1,1
2020-01-11,2020,01,2020-01,ATM,Armadale Line,Unknown,2,2
2020-01-11,2020,01,2020-01,FTM,Fremantle Line,Unknown,1,1
2020-01-11,2020,01,2020-01,JTM,Joondalup Line,Unknown,1,1
2020-01-18,2020,01,2020-01,ATM,Armadale Line,Unknown,2,2
2020-01-18,2020,01,2020-01,FTM,Fremantle Line,Unknown,1,1
2020-01-18,2020,01,2020-01,JTM,Joondalup Line,Unknown,1,1
2020-01-25,2020,01,2020-01,ATM,Armadale Line,Unknown,2,2
2020-01-25,2020,01,2020-01,FTM,Fremantle Line,Unknown,1,1
2020-01-25,2020,01,2020-01,JTM,Joondalup Line,Unknown,1,1
2020-02-01,2020,02,2020-02,ATM,Armadale Line,Unknown,2,2
2020-02-01,2020,02,2020-02,FTM,Fremantle Line,Unknown,1,1
2020-02-01,2020,02,2020-02,JTM,Joondalup Line,Unknown,1,1
2020-02-01,2020,02,2020-02,RTM,Mandurah Line,Unknown,1,1
2020-02-01,2020,02,2020-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-02-08,2020,02,2020-02,ATM,Armadale Line,Unknown,2,2
2020-02-08,2020,02,2020-02,FTM,Fremantle Line,Unknown,1,1
2020-02-08,2020,02,2020-02,JTM,Joondalup Line,Unknown,1,1
2020-02-08,2020,02,2020-02,RTM,Mandurah Line,Unknown,1,1
2020-02-08,2020,02,2020-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-02-15,2020,02,2020-02,ATM,Armadale Line,Unknown,2,2
2020-02-15,2020,02,2020-02,FTM,Fremantle Line,Unknown,1,1
2020-02-15,2020,02,2020-02,JTM,Joondalup Line,Unknown,1,1
2020-02-15,2020,02,2020-02,RTM,Mandurah Line,Unknown,3,3
2020-02-15,2020,02,2020-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-02-22,2020,02,2020-02,ATM,Armadale Line,Unknown,2,2
2020-02-22,2020,02,2020-02,FTM,Fremantle Line,Unknown,1,1
2020-02-22,2020,02,2020-02,JTM,Joondalup Line,Unknown,1,1
2020-02-22,2020,02,2020-02,MTM,Midland Line,Unknown,1,1
2020-02-22,2020,02,2020-02,RTM,Mandurah Line,Unknown,3,3
2020-02-22,2020,02,2020-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-02-29,2020,02,2020-02,ATM,Armadale Line,Unknown,1,1
2020-02-29,2020,02,2020-02,FTM,Fremantle Line,Unknown,1,1
2020-02-29,2020,02,2020-02,JTM,Joondalup Line,Unknown,2,2
2020-02-29,2020,02,2020-02,MTM,Midland Line,Unknown,1,1
2020-02-29,2020,02,2020-02,RTM,Mandurah Line,Unknown,3,3
2020-02-29,2020,02,2020-02,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-03-07,2020,03,2020-03,ATM,Armadale Line,Unknown,1,1
2020-03-07,2020,03,2020-03,FTM,Fremantle Line,Unknown,1,1
2020-03-07,2020,03,2020-03,JTM,Joondalup Line,Unknown,3,3
2020-03-07,2020,03,2020-03,MTM,Midland Line,Unknown,1,1
2020-03-07,2020,03,2020-03,RTM,Mandurah Line,Unknown,3,3
2020-03-07,2020,03,2020-03,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-03-14,2020,03,2020-03,ATM,Armadale Line,Unknown,1,1
2020-03-14,2020,03,2020-03,FTM,Fremantle Line,Unknown,1,1
2020-03-14,2020,03,2020-03,JTM,Joondalup Line,Unknown,3,3
2020-03-14,2020,03,2020-03,MTM,Midland Line,Unknown,1,1
2020-03-14,2020,03,2020-03,RTM,Mandurah Line,Unknown,3,3
2020-03-14,2020,03,2020-03,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-03-21,2020,03,2020-03,ATM,Armadale Line,Unknown,1,1
2020-03-21,2020,03,2020-03,FTM,Fremantle Line,Unknown,1,1
2020-03-21,2020,03,2020-03,JTM,Joondalup Line,Unknown,3,3
2020-03-21,2020,03,2020-03,MTM,Midland Line,Unknown,1,1
2020-03-21,2020,03,2020-03,RTM,Mandurah Line,Unknown,3,3
2020-03-21,2020,03,2020-03,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-03-28,2020,03,2020-03,ATM,Armadale Line,Unknown,1,1
2020-03-28,2020,03,2020-03,FTM,Fremantle Line,Unknown,1,1
2020-03-28,2020,03,2020-03,JTM,Joondalup Line,Unknown,4,4
2020-03-28,2020,03,2020-03,MTM,Midland Line,Unknown,1,1
2020-03-28,2020,03,2020-03,RTM,Mandurah Line,Unknown,3,3
2020-03-28,2020,03,2020-03,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-04-04,2020,04,2020-04,ATM,Armadale Line,Unknown,1,1
2020-04-04,2020,04,2020-04,FTM,Fremantle Line,Unknown,1,1
2020-04-04,2020,04,2020-04,JTM,Joondalup Line,Unknown,4,4
2020-04-04,2020,04,2020-04,MTM,Midland Line,Unknown,1,1
2020-04-04,2020,04,2020-04,RTM,Mandurah Line,Unknown,3,3
2020-04-04,2020,04,2020-04,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-04-11,2020,04,2020-04,ATM,Armadale Line,Unknown,1,1
2020-04-11,2020,04,2020-04,FTM,Fremantle Line,Unknown,1,1
2020-04-11,2020,04,2020-04,JTM,Joondalup Line,Unknown,5,5
2020-04-11,2020,04,2020-04,RTM,Mandurah Line,Unknown,3,3
2020-04-11,2020,04,2020-04,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-04-18,2020,04,2020-04,FTM,Fremantle Line,Unknown,2,2
2020-04-18,2020,04,2020-04,JTM,Joondalup Line,Unknown,5,5
2020-04-18,2020,04,2020-04,RTM,Mandurah Line,Unknown,3,3
2020-04-18,2020,04,2020-04,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-04-25,2020,04,2020-04,FTM,Fremantle Line,Unknown,1,1
2020-04-25,2020,04,2020-04,JTM,Joondalup Line,Unknown,4,4
2020-04-25,2020,04,2020-04,MTM,Midland Line,Unknown,2,2
2020-04-25,2020,04,2020-04,RTM,Mandurah Line,Unknown,2,2
2020-04-25,2020,04,2020-04,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-05-02,2020,05,2020-05,FTM,Fremantle Line,Unknown,1,1
2020-05-02,2020,05,2020-05,JTM,Joondalup Line,Unknown,5,5
2020-05-02,2020,05,2020-05,MTM,Midland Line,Unknown,2,2
2020-05-02,2020,05,2020-05,RTM,Mandurah Line,Unknown,2,2
2020-05-02,2020,05,2020-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-05-09,2020,05,2020-05,FTM,Fremantle Line,Unknown,1,1
2020-05-09,2020,05,2020-05,JTM,Joondalup Line,Unknown,4,4
2020-05-09,2020,05,2020-05,MTM,Midland Line,Unknown,2,2
2020-05-09,2020,05,2020-05,RTM,Mandurah Line,Unknown,2,2
2020-05-09,2020,05,2020-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-05-16,2020,05,2020-05,FTM,Fremantle Line,Unknown,1,1
2020-05-16,2020,05,2020-05,JTM,Joondalup Line,Unknown,4,4
2020-05-16,2020,05,2020-05,MTM,Midland Line,Unknown,2,2
2020-05-16,2020,05,2020-05,RTM,Mandurah Line,Unknown,2,2
2020-05-16,2020,05,2020-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-05-23,2020,05,2020-05,FTM,Fremantle Line,Unknown,1,1
2020-05-23,2020,05,2020-05,JTM,Joondalup Line,Unknown,4,4
2020-05-23,2020,05,2020-05,MTM,Midland Line,Unknown,2,2
2020-05-23,2020,05,2020-05,RTM,Mandurah Line,Unknown,2,2
2020-05-23,2020,05,2020-05,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-06-06,2020,06,2020-06,FTM,Fremantle Line,Unknown,1,1
2020-06-06,2020,06,2020-06,JTM,Joondalup Line,Unknown,4,4
2020-06-06,2020,06,2020-06,MTM,Midland Line,Unknown,2,2
2020-06-06,2020,06,2020-06,RTM,Mandurah Line,Unknown,2,2
2020-06-06,2020,06,2020-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-06-13,2020,06,2020-06,FTM,Fremantle Line,Unknown,1,1
2020-06-13,2020,06,2020-06,JTM,Joondalup Line,Unknown,4,4
2020-06-13,2020,06,2020-06,MTM,Midland Line,Unknown,2,2
2020-06-13,2020,06,2020-06,RTM,Mandurah Line,Unknown,2,2
2020-06-13,2020,06,2020-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-06-20,2020,06,2020-06,FTM,Fremantle Line,Unknown,1,1
2020-06-20,2020,06,2020-06,JTM,Joondalup Line,Unknown,4,4
2020-06-20,2020,06,2020-06,MTM,Midland Line,Unknown,2,2
2020-06-20,2020,06,2020-06,RTM,Mandurah Line,Unknown,3,3
2020-06-20,2020,06,2020-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-06-27,2020,06,2020-06,FTM,Fremantle Line,Unknown,1,1
2020-06-27,2020,06,2020-06,JTM,Joondalup Line,Unknown,4,4
2020-06-27,2020,06,2020-06,MTM,Midland Line,Unknown,2,2
2020-06-27,2020,06,2020-06,RTM,Mandurah Line,Unknown,3,3
2020-06-27,2020,06,2020-06,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-07-11,2020,07,2020-07,FTM,Fremantle Line,Unknown,1,1
2020-07-11,2020,07,2020-07,JTM,Joondalup Line,Unknown,4,4
2020-07-11,2020,07,2020-07,MTM,Midland Line,Unknown,2,2
2020-07-11,2020,07,2020-07,RTM,Mandurah Line,Unknown,3,3
2020-07-11,2020,07,2020-07,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-07-18,2020,07,2020-07,FTM,Fremantle Line,Unknown,1,1
2020-07-18,2020,07,2020-07,JTM,Joondalup Line,Unknown,4,4
2020-07-18,2020,07,2020-07,MTM,Midland Line,Unknown,2,2
2020-07-18,2020,07,2020-07,RTM,Mandurah Line,Unknown,3,3
2020-07-18,2020,07,2020-07,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-07-25,2020,07,2020-07,FTM,Fremantle Line,Unknown,1,1
2020-07-25,2020,07,2020-07,JTM,Joondalup Line,Unknown,4,4
2020-07-25,2020,07,2020-07,MTM,Midland Line,Unknown,2,2
2020-07-25,2020,07,2020-07,RTM,Mandurah Line,Unknown,3,3
2020-07-25,2020,07,2020-07,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-08-01,2020,08,2020-08,FTM,Fremantle Line,Unknown,1,1
2020-08-01,2020,08,2020-08,JTM,Joondalup Line,Unknown,4,4
2020-08-01,2020,08,2020-08,MTM,Midland Line,Unknown,2,2
2020-08-01,2020,08,2020-08,RTM,Mandurah Line,Unknown,3,3
2020-08-01,2020,08,2020-08,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-08-08,2020,08,2020-08,ATMDN,Armadale Line,Down,2,2
2020-08-08,2020,08,2020-08,FTM,Fremantle Line,Unknown,1,1
2020-08-08,2020,08,2020-08,FTMDN,Fremantle Line,Down,1,1
2020-08-08,2020,08,2020-08,JTMDN,Joondalup Line,Down,1,1
2020-08-08,2020,08,2020-08,JTMUP,Joondalup Line,Up,1,1
2020-08-08,2020,08,2020-08,MTMDN,Midland Line,Down,1,1
2020-08-08,2020,08,2020-08,RTMDN,Mandurah Line,Down,3,3
2020-08-08,2020,08,2020-08,RTMUP,Mandurah Line,Up,1,1
2020-08-08,2020,08,2020-08,UNCLASSIFIED,Unclassified,Down,1,1
2020-08-08,2020,08,2020-08,UNCLASSIFIED,Unclassified,Unknown,3,3
2020-08-15,2020,08,2020-08,ATM,Armadale Line,Unknown,1,1
2020-08-15,2020,08,2020-08,ATMDN,Armadale Line,Down,1,1
2020-08-15,2020,08,2020-08,JTM,Joondalup Line,Unknown,3,2
2020-08-15,2020,08,2020-08,JTMUP,Joondalup Line,Up,1,1
2020-08-15,2020,08,2020-08,MTM,Midland Line,Unknown,2,2
2020-08-15,2020,08,2020-08,RTM,Mandurah Line,Unknown,2,2
2020-08-15,2020,08,2020-08,UNCLASSIFIED,Unclassified,Unknown,3,3
2020-08-22,2020,08,2020-08,ATM,Armadale Line,Unknown,1,1
2020-08-22,2020,08,2020-08,ATMDN,Armadale Line,Down,1,1
2020-08-22,2020,08,2020-08,JTM,Joondalup Line,Unknown,3,2
2020-08-22,2020,08,2020-08,JTMUP,Joondalup Line,Up,1,1
2020-08-22,2020,08,2020-08,MTM,Midland Line,Unknown,2,2
2020-08-22,2020,08,2020-08,RTM,Mandurah Line,Unknown,2,2
2020-08-22,2020,08,2020-08,UNCLASSIFIED,Unclassified,Unknown,3,3
2020-08-29,2020,08,2020-08,ATM,Armadale Line,Unknown,1,1
2020-08-29,2020,08,2020-08,ATMDN,Armadale Line,Down,1,1
2020-08-29,2020,08,2020-08,JTM,Joondalup Line,Unknown,4,3
2020-08-29,2020,08,2020-08,MTM,Midland Line,Unknown,2,2
2020-08-29,2020,08,2020-08,RTM,Mandurah Line,Unknown,1,1
2020-08-29,2020,08,2020-08,UNCLASSIFIED,Unclassified,Unknown,3,3
2020-09-05,2020,09,2020-09,ATM,Armadale Line,Unknown,1,1
2020-09-05,2020,09,2020-09,ATMDN,Armadale Line,Down,1,1
2020-09-05,2020,09,2020-09,JTM,Joondalup Line,Unknown,4,3
2020-09-05,2020,09,2020-09,MTM,Midland Line,Unknown,2,2
2020-09-05,2020,09,2020-09,RTM,Mandurah Line,Unknown,1,1
2020-09-05,2020,09,2020-09,UNCLASSIFIED,Unclassified,Unknown,3,3
2020-09-12,2020,09,2020-09,ATMDN,Armadale Line,Down,2,2
2020-09-12,2020,09,2020-09,FTM,Fremantle Line,Unknown,1,1
2020-09-12,2020,09,2020-09,JTM,Joondalup Line,Unknown,1,1
2020-09-12,2020,09,2020-09,JTMUP,Joondalup Line,Up,1,1
2020-09-12,2020,09,2020-09,MTM,Midland Line,Unknown,1,1
2020-09-12,2020,09,2020-09,MTMUP,Midland Line,Up,1,1
2020-09-12,2020,09,2020-09,UNCLASSIFIED,Unclassified,Down,2,2
2020-09-12,2020,09,2020-09,UNCLASSIFIED,Unclassified,Unknown,1,1
2020-09-12,2020,09,2020-09,UNCLASSIFIED,Unclassified,Up,1,1
2020-09-19,2020,09,2020-09,ATMDN,Armadale Line,Down,2,2
2020-09-19,2020,09,2020-09,FTM,Fremantle Line,Unknown,1,1
2020-09-19,2020,09,2020-09,JTM,Joondalup Line,Unknown,1,1
2020-09-19,2020,09,2020-09,JTMUP,Joondalup Line,Up,1,1
2020-09-19,2020,09,2020-09,MTM,Midland Line,Unknown,1,1
2020-09-19,2020,09,2020-09,MTMUP,Midland Line,Up,1,1
2020-09-19,2020,09,2020-09,UNCLASSIFIED,Unclassified,Down,2,2
2020-09-19,2020,09,2020-09,UNCLASSIFIED,Unclassified,Up,1,1
2020-09-26,2020,09,2020-09,ATMDN,Armadale Line,Down,2,2
2020-09-26,2020,09,2020-09,FTM,Fremantle Line,Unknown,1,1
2020-09-26,2020,09,2020-09,JTM,Joondalup Line,Unknown,1,1
2020-09-26,2020,09,2020-09,JTMUP,Joondalup Line,Up,1,1
2020-09-26,2020,09,2020-09,MTMUP,Midland Line,Up,1,1
2020-09-26,2020,09,2020-09,UNCLASSIFIED,Unclassified,Down,2,2
2020-09-26,2020,09,2020-09,UNCLASSIFIED,Unclassified,Up,1,1
2020-10-03,2020,10,2020-10,ATMDN,Armadale Line,Down,2,2
2020-10-03,2020,10,2020-10,FTM,Fremantle Line,Unknown,1,1
2020-10-03,2020,10,2020-10,JTM,Joondalup Line,Unknown,1,1
2020-10-03,2020,10,2020-10,JTMUP,Joondalup Line,Up,1,1
2020-10-03,2020,10,2020-10,MTMUP,Midland Line,Up,1,1
2020-10-03,2020,10,2020-10,UNCLASSIFIED,Unclassified,Down,2,2
2020-10-03,2020,10,2020-10,UNCLASSIFIED,Unclassified,Up,1,1
2020-10-10,2020,10,2020-10,ATMDN,Armadale Line,Down,1,1
2020-10-10,2020,10,2020-10,FTM,Fremantle Line,Unknown,1,1
2020-10-10,2020,10,2020-10,JTM,Joondalup Line,Unknown,1,1
2020-10-10,2020,10,2020-10,JTMUP,Joondalup Line,Up,1,1
2020-10-10,2020,10,2020-10,MTMUP,Midland Line,Up,1,1
2020-10-10,2020,10,2020-10,UNCLASSIFIED,Unclassified,Down,2,2
2020-10-10,2020,10,2020-10,UNCLASSIFIED,Unclassified,Up,1,1
2020-10-17,2020,10,2020-10,ATMDN,Armadale Line,Down,1,1
2020-10-17,2020,10,2020-10,FTM,Fremantle Line,Unknown,1,1
2020-10-17,2020,10,2020-10,JTM,Joondalup Line,Unknown,1,1
2020-10-17,2020,10,2020-10,JTMUP,Joondalup Line,Up,1,1
2020-10-17,2020,10,2020-10,MTMUP,Midland Line,Up,1,1
2020-10-17,2020,10,2020-10,UNCLASSIFIED,Unclassified,Down,2,2
2020-10-17,2020,10,2020-10,UNCLASSIFIED,Unclassified,Up,1,1
2020-10-24,2020,10,2020-10,ATMDN,Armadale Line,Down,1,1
2020-10-24,2020,10,2020-10,FTM,Fremantle Line,Unknown,1,1
2020-10-24,2020,10,2020-10,JTM,Joondalup Line,Unknown,1,1
2020-10-24,2020,10,2020-10,JTMUP,Joondalup Line,Up,1,1
2020-10-24,2020,10,2020-10,MTMUP,Midland Line,Up,1,1
2020-10-24,2020,10,2020-10,UNCLASSIFIED,Unclassified,Down,2,2
2020-10-24,2020,10,2020-10,UNCLASSIFIED,Unclassified,Up,1,1
2020-10-31,2020,10,2020-10,ATMDN,Armadale Line,Down,1,1
