tsr_record_id,tsr_master_id,notice_date,location,line_section,distance_km,stn_no,max_speed,date_imposed,reason,date_cancelled,source_pdf,source_url,source_page,source_row_number
70,53,2018-12-14,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No 50 Week EndingFri 14 Dec 2018__ab6d8f9150.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2018/Weekly Notice No 50 Week EndingFri 14 Dec 2018.pdf?ver=CpFMa1T4OIkO6OT3AYmOxA%3d%3d,2,1
71,53,2018-12-14,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No 51Week EndingFri 14 Dec 2018__a5441a2e53.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2018/Weekly Notice No 51Week EndingFri 14 Dec 2018.pdf?ver=ku4zBytmeML953fj58pfEw%3d%3d,2,1
72,53,2018-12-15,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No 49 - Week Ending 15 Dec 2018__89a42c7040.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2018/Weekly Notice No 49 - Week Ending 15 Dec 2018.pdf?ver=aHPbTRjqYhkSLIQ_ia37IA%3d%3d,2,1
73,53,2019-01-04,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No 52 Week EndingFri 04 Jan 2019__7c95032ba2.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No 52 Week EndingFri 04 Jan 2019.pdf?ver=z4e1J9flu3kJ0pc8LiZTVw%3d%3d,2,1
74,53,2019-01-11,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No. 01 Week EndingFri 11 Jan 2019__7cae35af6c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 01 Week EndingFri 11 Jan 2019.pdf?ver=xxOWaOKzRGK1znlb_Mm_tA%3d%3d,2,1
75,53,2019-01-18,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No. 02 Week Ending- 18th January 2019__52bdadb0b9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 02 Week Ending- 18th January 2019.pdf?ver=JyGfbt3VT8Fx2_dNzba6Vg%3d%3d,2,1
76,76,2019-01-18,Leederville- Stirling,Leederville- Stirling,2.690 to 2.810 Down Main,,40km/h,December 25th 2018,Sleeper Condition on Vincent St Bridge,,Weekly Notice No. 02 Week Ending- 18th January 2019__52bdadb0b9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 02 Week Ending- 18th January 2019.pdf?ver=JyGfbt3VT8Fx2_dNzba6Vg%3d%3d,2,2
77,53,2019-01-25,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,September 2011,Pedestrian Crossing Review,,Weekly Notice No. 03 Week Ending- 25th January 2019__7f199d28f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 03 Week Ending- 25th January 2019.pdf?ver=-lH_2O-XGZO14Gr-fAgt6Q%3d%3d,2,1
78,76,2019-01-25,Leederville- Stirling,Leederville- Stirling,2.690 to 2.810 Down Main,,40km/h,December 25th 2018,Sleeper Condition on Vincent St Bridge,,Weekly Notice No. 03 Week Ending- 25th January 2019__7f199d28f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 03 Week Ending- 25th January 2019.pdf?ver=-lH_2O-XGZO14Gr-fAgt6Q%3d%3d,2,2
79,79,2019-03-23,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 11 Week Ending- 23rd March 2019__746a9bae35.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 11 Week Ending- 23rd March 2019.pdf?ver=b6Yj_lVhU2T4VY4mtfwXEw%3d%3d,3,1
80,80,2019-03-23,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 11 Week Ending- 23rd March 2019__746a9bae35.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 11 Week Ending- 23rd March 2019.pdf?ver=b6Yj_lVhU2T4VY4mtfwXEw%3d%3d,3,2
81,81,2019-03-23,Fremantle Line,Fremantle Line,8.000 to 8.539 Up Main,,40km/h,,Re-Rail,March 18th 2019,Weekly Notice No. 11 Week Ending- 23rd March 2019__746a9bae35.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 11 Week Ending- 23rd March 2019.pdf?ver=b6Yj_lVhU2T4VY4mtfwXEw%3d%3d,3,3
82,82,2019-03-23,Fremantle Line,Fremantle Line,8.651 to 8.851 Down Main,,40km/h,,Re-Rail,March 18th 2019,Weekly Notice No. 11 Week Ending- 23rd March 2019__746a9bae35.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 11 Week Ending- 23rd March 2019.pdf?ver=b6Yj_lVhU2T4VY4mtfwXEw%3d%3d,3,4
83,79,2019-03-30,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 12 Week Ending- 30th March 2019__39ab861c86.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 12 Week Ending- 30th March 2019.pdf?ver=K71Sy_5bpKrF-FtMbOmJMg%3d%3d,3,1
84,80,2019-03-30,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 12 Week Ending- 30th March 2019__39ab861c86.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 12 Week Ending- 30th March 2019.pdf?ver=K71Sy_5bpKrF-FtMbOmJMg%3d%3d,3,2
85,79,2019-04-13,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 14 Week Ending- 13th April 2019__91eba11c60.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 14 Week Ending- 13th April 2019.pdf?ver=-NNoT1x-heD6n-BSLw9P4Q%3d%3d,3,1
86,80,2019-04-13,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 14 Week Ending- 13th April 2019__91eba11c60.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 14 Week Ending- 13th April 2019.pdf?ver=-NNoT1x-heD6n-BSLw9P4Q%3d%3d,3,2
87,79,2019-04-27,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 17 Week Ending- 27 April 2019__59e40c3465.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 17 Week Ending- 27 April 2019.pdf?ver=i2ifZUaaZxHcw1ZodHqauw%3d%3d,3,1
88,80,2019-04-27,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 17 Week Ending- 27 April 2019__59e40c3465.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 17 Week Ending- 27 April 2019.pdf?ver=i2ifZUaaZxHcw1ZodHqauw%3d%3d,3,2
89,79,2019-05-04,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 18 Week Ending- 04 May 2019__a27e21e480.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 18 Week Ending- 04 May 2019.pdf?ver=iQbkouoV31iggOZSfNjK7w%3d%3d,3,1
90,80,2019-05-04,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 18 Week Ending- 04 May 2019__a27e21e480.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 18 Week Ending- 04 May 2019.pdf?ver=iQbkouoV31iggOZSfNjK7w%3d%3d,3,2
91,79,2019-05-11,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 19 Week Ending- 11 May 2019__2fdeaf43da.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 19 Week Ending- 11 May 2019.pdf?ver=kF7DI6Iunv9Z-aT7EzswpQ%3d%3d,3,1
92,80,2019-05-11,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 19 Week Ending- 11 May 2019__2fdeaf43da.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 19 Week Ending- 11 May 2019.pdf?ver=kF7DI6Iunv9Z-aT7EzswpQ%3d%3d,3,2
93,79,2019-05-18,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 20 Week Ending- 18th May 2019__e90292428e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 20 Week Ending- 18th May 2019.pdf?ver=JZkuCV0g9C0_st7ml3L3pQ%3d%3d,3,1
94,80,2019-05-18,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,April 12th 2019,Weekly Notice No. 20 Week Ending- 18th May 2019__e90292428e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 20 Week Ending- 18th May 2019.pdf?ver=JZkuCV0g9C0_st7ml3L3pQ%3d%3d,3,2
95,79,2019-05-25,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 21 Week Ending- 25th May 2019__8dafc5cd20.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 21 Week Ending- 25th May 2019.pdf?ver=b4X9dcnksvB1OcREZ4Trbw%3d%3d,3,1
96,80,2019-05-25,Leederville- Stirling,Leederville- Stirling,2.465 to 2.780 Down Main,,40km/h,,Sleeper Condition on Vincent St Bridge,May 31st 2019,Weekly Notice No. 21 Week Ending- 25th May 2019__8dafc5cd20.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 21 Week Ending- 25th May 2019.pdf?ver=b4X9dcnksvB1OcREZ4Trbw%3d%3d,3,2
97,79,2019-06-15,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 24 Week Ending- 15 June 2019__d20cbf3bab.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 24 Week Ending- 15 June 2019.pdf?ver=P8oa_HF7xHQdXjIInvC4-Q%3d%3d,3,1
98,98,2019-06-15,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 24 Week Ending- 15 June 2019__d20cbf3bab.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 24 Week Ending- 15 June 2019.pdf?ver=P8oa_HF7xHQdXjIInvC4-Q%3d%3d,3,2
99,99,2019-06-15,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 24 Week Ending- 15 June 2019__d20cbf3bab.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 24 Week Ending- 15 June 2019.pdf?ver=P8oa_HF7xHQdXjIInvC4-Q%3d%3d,3,3
100,100,2019-06-15,Fremantle - Shenton Park,Fremantle - Shenton Park,8.268 to 8.516 Up Main,,40km/h,30th June 2019,Rail Defect,30th June 2019,Weekly Notice No. 24 Week Ending- 15 June 2019__d20cbf3bab.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 24 Week Ending- 15 June 2019.pdf?ver=P8oa_HF7xHQdXjIInvC4-Q%3d%3d,3,4
101,79,2019-06-22,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 25 Week Ending- 22nd June 2019__7202653c24.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 25 Week Ending- 22nd June 2019.pdf?ver=NZaoeJTsF_cy0Ygdz-2VNQ%3d%3d,3,1
102,98,2019-06-22,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 25 Week Ending- 22nd June 2019__7202653c24.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 25 Week Ending- 22nd June 2019.pdf?ver=NZaoeJTsF_cy0Ygdz-2VNQ%3d%3d,3,2
103,99,2019-06-22,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 25 Week Ending- 22nd June 2019__7202653c24.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 25 Week Ending- 22nd June 2019.pdf?ver=NZaoeJTsF_cy0Ygdz-2VNQ%3d%3d,3,3
104,100,2019-06-22,Fremantle - Shenton Park,Fremantle - Shenton Park,8.268 to 8.516 Up Main,,40km/h,30th June 2019,Rail Defect,30th June 2019,Weekly Notice No. 25 Week Ending- 22nd June 2019__7202653c24.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 25 Week Ending- 22nd June 2019.pdf?ver=NZaoeJTsF_cy0Ygdz-2VNQ%3d%3d,3,4
105,79,2019-06-29,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 26 Week Ending- 29th June 2019__07c48c35f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 26 Week Ending- 29th June 2019.pdf?ver=LaAsD9aS4FrDDsVy6SwfMw%3d%3d,3,1
106,98,2019-06-29,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 26 Week Ending- 29th June 2019__07c48c35f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 26 Week Ending- 29th June 2019.pdf?ver=LaAsD9aS4FrDDsVy6SwfMw%3d%3d,3,2
107,99,2019-06-29,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 26 Week Ending- 29th June 2019__07c48c35f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 26 Week Ending- 29th June 2019.pdf?ver=LaAsD9aS4FrDDsVy6SwfMw%3d%3d,3,3
108,100,2019-06-29,Fremantle - Shenton Park,Fremantle - Shenton Park,8.268 to 8.516 Up Main,,40km/h,30th June 2019,Rail Defect,30th June 2019,Weekly Notice No. 26 Week Ending- 29th June 2019__07c48c35f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 26 Week Ending- 29th June 2019.pdf?ver=LaAsD9aS4FrDDsVy6SwfMw%3d%3d,3,4
109,109,2019-06-29,Nowergup Yard,Nowergup Yard,Across 37 & 38 points in yard,,8km/h,,Points,TBA,Weekly Notice No. 26 Week Ending- 29th June 2019__07c48c35f7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 26 Week Ending- 29th June 2019.pdf?ver=LaAsD9aS4FrDDsVy6SwfMw%3d%3d,3,5
110,79,2019-07-06,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 27 Week Ending- 6th July 2019__41c8bd4c1c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 27 Week Ending- 6th July 2019.pdf?ver=bcGygDB7cHreUzNsM1m-nA%3d%3d,3,1
111,98,2019-07-06,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 27 Week Ending- 6th July 2019__41c8bd4c1c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 27 Week Ending- 6th July 2019.pdf?ver=bcGygDB7cHreUzNsM1m-nA%3d%3d,3,2
112,99,2019-07-06,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 27 Week Ending- 6th July 2019__41c8bd4c1c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 27 Week Ending- 6th July 2019.pdf?ver=bcGygDB7cHreUzNsM1m-nA%3d%3d,3,3
113,100,2019-07-06,Fremantle - Shenton Park,Fremantle - Shenton Park,8.268 to 8.516 Up Main,,40km/h,30th June 2019,Rail Defect,30th June 2019,Weekly Notice No. 27 Week Ending- 6th July 2019__41c8bd4c1c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 27 Week Ending- 6th July 2019.pdf?ver=bcGygDB7cHreUzNsM1m-nA%3d%3d,3,4
114,109,2019-07-06,Nowergup Yard,Nowergup Yard,Across 37 & 38 points in yard,,8km/h,,Points,TBA,Weekly Notice No. 27 Week Ending- 6th July 2019__41c8bd4c1c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 27 Week Ending- 6th July 2019.pdf?ver=bcGygDB7cHreUzNsM1m-nA%3d%3d,3,5
115,79,2019-07-13,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 28 Week Ending- 13th July 2019__0f0757de81.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 28 Week Ending- 13th July 2019.pdf?ver=n6TICCVJz0PupZ0OI29hLg%3d%3d,3,1
116,98,2019-07-13,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 28 Week Ending- 13th July 2019__0f0757de81.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 28 Week Ending- 13th July 2019.pdf?ver=n6TICCVJz0PupZ0OI29hLg%3d%3d,3,2
117,99,2019-07-13,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 28 Week Ending- 13th July 2019__0f0757de81.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 28 Week Ending- 13th July 2019.pdf?ver=n6TICCVJz0PupZ0OI29hLg%3d%3d,3,3
118,100,2019-07-13,Fremantle - Shenton Park,Fremantle - Shenton Park,8.268 to 8.516 Up Main,,40km/h,30th June 2019,Rail Defect,30th June 2019,Weekly Notice No. 28 Week Ending- 13th July 2019__0f0757de81.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 28 Week Ending- 13th July 2019.pdf?ver=n6TICCVJz0PupZ0OI29hLg%3d%3d,3,4
119,109,2019-07-13,Nowergup Yard,Nowergup Yard,Across 37 & 38 points in yard,,8km/h,,Points,TBA,Weekly Notice No. 28 Week Ending- 13th July 2019__0f0757de81.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 28 Week Ending- 13th July 2019.pdf?ver=n6TICCVJz0PupZ0OI29hLg%3d%3d,3,5
120,79,2019-07-20,Fremantle - Robbs Jetty,Fremantle - Robbs Jetty,Section,,30km/h,,Pedestrian Crossing Review,TBA,Weekly Notice No. 29 Week Ending- 20th July 2019__d84ad85105.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 29 Week Ending- 20th July 2019.pdf?ver=pU4KQGT44fcqlCx0R_dXZQ%3d%3d,3,1
121,98,2019-07-20,Leederville - Stirling,Leederville - Stirling,2.465 to 2.780 Down Main,,40km/h,27th July 2019,Sleeper Condition on Vincent St Bridge,27th July 2019,Weekly Notice No. 29 Week Ending- 20th July 2019__d84ad85105.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 29 Week Ending- 20th July 2019.pdf?ver=pU4KQGT44fcqlCx0R_dXZQ%3d%3d,3,2
122,99,2019-07-20,Joondalup - Edgewater,Joondalup - Edgewater,22.942 to 23.184 Down Main,,40km/h,19th July 2019,Rail Defect,19th July 2019,Weekly Notice No. 29 Week Ending- 20th July 2019__d84ad85105.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2019/Weekly Notice No. 29 Week Ending- 20th July 2019.pdf?ver=pU4KQGT44fcqlCx0R_dXZQ%3d%3d,3,3
