source_pdf_id,notice_date,filename,url,status,tsr_table_count,tsr_row_count,rejected_row_count,artifact_row_count,extraction_strategy,last_error
193,2022-10-08,Weekly Notice No. 40 Week Ending 08 October 2022__55dfd93888.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/10. October/Weekly Notice No. 40 Week Ending 08 October 2022.pdf?ver=CiQ7vpql_WO-AHd0ddDphg%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
194,2022-10-22,Weekly Notice No. 42 Week Ending 22 October 2022__abc5ceef5e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/10. October/Weekly Notice No. 42 Week Ending 22 October 2022.pdf?ver=8HWaW9PePdHwOuojFrHzrA%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
195,2022-10-29,Weekly Notice No. 43 Week Ending 29 October 2022__b139da1878.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/10. October/Weekly Notice No. 43 Week Ending 29 October 2022.pdf?ver=GBKkaQ36M4yWWzbyvs-SSw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
196,2022-11-05,Weekly Notice No. 44 Week Ending 5 November 2022__3dc2b624e1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/11. November/Weekly Notice No. 44 Week Ending 5 November 2022.pdf?ver=XSU9OXUxnM_KYbctPBYg9Q%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
197,2022-11-12,Weekly Notice No. 45 Week Ending 12 November 2022__02f07e28fb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/11. November/Weekly Notice No. 45 Week Ending 12 November 2022.pdf?ver=z_1J31J-VLXB-Efbwub6SA%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
198,2022-11-19,Weekly Notice No. 46 Week Ending 19 November 2022__6d12f15b9e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/11. November/Weekly Notice No. 46 Week Ending 19 November 2022.pdf?ver=f5UIz-CUx3Lj5IezHTfiGQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
199,2022-11-26,Weekly Notice No. 47 Week Ending 26 November 2022__063ccffcd3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/11. November/Weekly Notice No. 47 Week Ending 26 November 2022.pdf?ver=6x8AP6XxWtHGBEC8ySxQZg%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
200,2022-12-03,Weekly Notice No. 48 Week Ending 3 December 2022__ddbdb8a703.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/12. December/Weekly Notice No. 48 Week Ending 3 December 2022.pdf?ver=PEt6-Y1P-1oINBlDy1_bOw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
201,2022-12-10,Weekly Notice No. 49 Week Ending 10 December 2022__2b57d85ee1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/12. December/Weekly Notice No. 49 Week Ending 10 December 2022.pdf?ver=Q01mIItGqE3WK8uyeQ3NXQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
202,2022-12-17,Weekly Notice No. 50 Week Ending 17 December 2022__db221398dd.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/12. December/Weekly Notice No. 50 Week Ending 17 December 2022.pdf?ver=NNyuuLVHz8lL7HeUx-Nf4Q%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
203,2022-12-24,Weekly Notice No. 51 Week Ending 24 December 2022__ed72ecc205.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/12. December/Weekly Notice No. 51 Week Ending 24 December 2022.pdf?ver=ZcAmTQFD905HnbMVCURx-A%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
204,2022-12-31,Weekly Notice No. 52 Week Ending 31 December 2022__fcf68a3602.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2022/12. December/Weekly Notice No. 52 Week Ending 31 December 2022.pdf?ver=9NUn9nLWgXPCnHmv3uUoMg%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
205,2023-01-08,Weekly Notice No. 1 Week Ending 8 January 2023__f5520cccc0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/January 23/Weekly Notice No. 1 Week Ending 8 January 2023.pdf?ver=n_L23eTC2xGZauYxlYGM8Q%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
206,2023-01-15,Weekly Notice No. 2 Week Ending 15 January 2023__08a23d06e5.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/January 23/Weekly Notice No. 2 Week Ending 15 January 2023.pdf?ver=JC8JdjSBbTaINw2E5SDnvw%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
207,2023-01-22,Weekly Notice No. 3 Week Ending 22 January 2023__c0069ed721.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/February 23/Weekly Notice No. 3 Week Ending 22 January 2023.pdf?ver=GGgqbgr-02W---71x1hVhg%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
208,2023-01-28,Weekly Notice No. 4 Week Ending 28 January 2023__66679e1a27.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/January 23/Weekly Notice No. 4 Week Ending 28 January 2023.pdf?ver=XU_yQkPoVFUrgVI6s9_07g%3d%3d,processed,2,19,1,0,table_lines:1;text_line:1,
209,2023-02-04,Weekly Notice No. 5 Week Ending 4 February 2023__3c74a1cd60.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/February 23/Weekly Notice No. 5 Week Ending 4 February 2023.pdf?ver=LPWuvlgyJ9IwjIAFim4G2A%3d%3d,processed,1,19,1,0,text_line:1,
210,2023-02-11,Weekly Notice No. 6 Week Ending 11 February 2023__4e7cfcadc8.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/February 23/Weekly Notice No. 6 Week Ending 11 February 2023.pdf?ver=5MK4UvdeZk91JsnzZviFig%3d%3d,processed,1,19,1,0,text_line:1,
211,2023-02-18,Weekly Notice No. 7 Week Ending 18 February 2023__d763069e42.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/February 23/Weekly Notice No. 7 Week Ending 18 February 2023.pdf?ver=sRl2B9UZUCLI1-Kgll5qfQ%3d%3d,processed,1,19,1,0,text_line:1,
212,2023-02-25,Weekly Notice No. 8 Week Ending 25 February 2023__94ca33cb43.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/February 23/Weekly Notice No. 8 Week Ending 25 February 2023.pdf?ver=244lwzLqwS03P5CAoXVpuA%3d%3d,processed,1,19,1,0,text_line:1,
213,2023-03-04,Weekly Notice No. 9 Week Ending 4 March 2023__564361fcf4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/March 23/Weekly Notice No. 9 Week Ending 4 March 2023.pdf?ver=R7zy59sTiATFViAF393w2w%3d%3d,processed,1,19,1,0,text_line:1,
214,2023-03-11,Weekly Notice No. 10 Week Ending 11 March 2023__5b8e02d9d9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/March 23/Weekly Notice No. 10 Week Ending 11 March 2023.pdf?ver=EzqusrBee1EBs7sdGCVr8w%3d%3d,processed,2,17,1,0,table_lines:1;text_line:1,
215,2023-03-18,Weekly Notice No. 11 Week Ending 18 March 2023__0fb160ba5a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/March 23/Weekly Notice No. 11 Week Ending 18 March 2023.pdf?ver=8sxldepAsSliHSh07eaBdQ%3d%3d,processed,2,18,1,0,table_lines:1;text_line:1,
216,2023-03-25,Weekly Notice No. 12 Week Ending 25 March 2023__94092780d0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/March 23/Weekly Notice No. 12 Week Ending 25 March 2023.pdf?ver=MnqOcRYulB4SXOCUqxN0OQ%3d%3d,processed,2,18,1,0,table_lines:1;text_line:1,
217,2023-04-01,Weekly Notice No. 13 Week Ending 1 April 2023__98cc31660d.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/April 23/Weekly Notice No. 13 Week Ending 1 April 2023.pdf?ver=A5GUkJusHyBoiuxICXhWEg%3d%3d,processed,2,19,1,0,table_lines:1;text_line:1,
218,2023-04-08,Weekly Notice No. 14 Week Ending 8 April 2023__4f155431a3.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/April 23/Weekly Notice No. 14 Week Ending 8 April 2023.pdf?ver=Q-i2h0D_d6FcbhXkKsFhOg%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
219,2023-04-15,Weekly Notice No. 15 Week Ending 15 April 2023__5708d088ef.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/April 23/Weekly Notice No. 15 Week Ending 15 April 2023.pdf?ver=NjgYNa0AfMMUwDKoV877AQ%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
220,2023-04-23,Weekly Notice No. 16 Week Commencing 23 April 2023__1c7f1b28f9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/April 23/Weekly Notice No. 16 Week Commencing 23 April 2023.pdf?ver=H-IEH4yS3Pasm6ULgzvDAA%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
221,2023-04-30,Weekly Notice No. 17 Week Commencing 30 April 2023__4e1783822a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/Weekly Notice No. 17 Week Commencing 30 April 2023.pdf?ver=5hbakutJ0tcwR9wOIxZdug%3d%3d,processed,2,19,1,0,table_lines:1;text_line:1,
222,2023-05-07,Weekly Notice No. 18 Week Commencing 7 May 2023__119e7d058e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/May/Weekly Notice No. 18 Week Commencing 7 May 2023.pdf?ver=IeW6WihVdSZfyZW70mrjLg%3d%3d,processed,2,19,1,0,table_lines:1;text_line:1,
223,2023-05-14,Weekly Notice No. 19 Week Commencing 14 May 2023__bc2c92bb36.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/May/Weekly Notice No. 19 Week Commencing 14 May 2023.pdf?ver=hArOrpaORJHbRe8Q-vtcGA%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
224,2023-05-21,Weekly Notice No. 20 Week Commencing 21 May 2023__5f88e51031.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/May/Weekly Notice No. 20 Week Commencing 21 May 2023.pdf?ver=0dmvbZmFWkdDc8lEu457mw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
225,2023-05-28,Weekly Notice No. 21 Week Commencing 28 May 2023__0384636550.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/May/Weekly Notice No. 21 Week Commencing 28 May 2023.pdf?ver=1rPC4umFC6TX57CaQoaGvw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
226,2023-06-04,Weekly Notice No. 22 Week Commencing 4 June 2023__13dda9d1c9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/June 23/Weekly Notice No. 22 Week Commencing 4 June 2023.pdf?ver=qfciO-Cs9k8hKSll9jwbiQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
227,2023-06-11,Weekly Notice No. 23 Week Commencing 11 June 2023__6395c5cfaa.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/June 23/Weekly Notice No. 23 Week Commencing 11 June 2023.pdf?ver=aNEkY86bKh4dKwROi1CDCw%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
228,2023-06-18,Weekly Notice No. 24 Week Commencing 18 June 2023__e717b50d78.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/June 23/Weekly Notice No. 24 Week Commencing 18 June 2023.pdf?ver=HFHQ6Su2pdX5pucfYooa0A%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
229,2023-06-25,Weekly Notice No. 25 Week Commencing 25 June 2023__f3205b3c31.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/June 23/Weekly Notice No. 25 Week Commencing 25 June 2023.pdf?ver=oVkrE6s8jcorPTCsCXE2Dw%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
230,2023-07-02,Weekly Notice No. 26 Week Commencing 2 July 2023__7047d08116.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/July 23/Weekly Notice No. 26 Week Commencing 2 July 2023.pdf?ver=LZAkMiUlSFeIJEiBkfqCeQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
231,2023-07-09,Weekly Notice No. 27 Week Commencing 9 July 2023__b4b668cdd0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/July 23/Weekly Notice No. 27 Week Commencing 9 July 2023.pdf?ver=wgUWtk9Nu9AH0G0W8Piljw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
232,2023-07-14,Weekly Notice No. 28 Week Commencing 14 July 2023__aa3dd5138f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/July 23/Weekly Notice No. 28 Week Commencing 14 July 2023.pdf?ver=vwEOKGqwNqu_9RZVANECIg%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
233,2023-07-21,Weekly Notice No. 29 Week Commencing 21 July 2023__38a283e96b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/July 23/Weekly Notice No. 29 Week Commencing 21 July 2023.pdf?ver=xPI5vDMjQ1BQT6ujJMnqkg%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
234,2023-07-28,Weekly Notice No. 30 Week Commencing 28 July 2023__0a4652370c.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/July 23/Weekly Notice No. 30 Week Commencing 28 July 2023.pdf?ver=89LjCrqvLg1eLfAbrNrRvQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
235,2023-08-04,Weekly Notice No. 31 Week Commencing 4 August 2023__d9287a1210.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/August 23/Weekly Notice No. 31 Week Commencing 4 August 2023.pdf?ver=qQA9hNR1GCxjldr9-9TQjQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
236,2023-08-11,Weekly Notice No. 32 Week Commencing 11 August 2023__4f329412cb.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/August 23/Weekly Notice No. 32 Week Commencing 11 August 2023.pdf?ver=PebVk--0df6VtAZ8ORH8CA%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
237,2023-08-18,Weekly Notice No. 33 Week Commencing 18 August 2023__161c21676a.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/August 23/Weekly Notice No. 33 Week Commencing 18 August 2023.pdf?ver=a-q_67tbQvCyJ5xOt_lDlQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
238,2023-08-25,Weekly Notice No. 34 Week Commencing 25 August 2023__2b7ba05f5e.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/August 23/Weekly Notice No. 34 Week Commencing 25 August 2023.pdf?ver=kw5xJRLpGUNV2zqXxwkWag%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
239,2023-09-03,Weekly Notice No. 35 Week Commencing 3 September 2023__a83bd76b44.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/September 23/Weekly Notice No. 35 Week Commencing 3 September 2023.pdf?ver=Osga5aszTwnxBniIKUwGUw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
240,2023-09-10,Weekly Notice No. 36 Week Commencing 10 September 2023__1946c5a348.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/September 23/Weekly Notice No. 36 Week Commencing 10 September 2023.pdf?ver=6mUoFYMZCqGPdXVsTxyZGQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
241,2023-09-17,Weekly Notice No. 37 Week Commencing 17 September 2023__66bbc6d3a9.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/September 23/Weekly Notice No. 37 Week Commencing 17 September 2023.pdf?ver=Avwy_jqp4_mMuFlM-JjMPQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
242,2023-09-24,Weekly Notice No. 38 Week Commencing 24 September 2023__3ffcbe1f15.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/September 23/Weekly Notice No. 38 Week Commencing 24 September 2023.pdf?ver=3B81OTB87xq0bdTzJytMFg%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
243,2023-10-01,Weekly Notice No. 39 Week Commencing 1 October 2023__e230da0049.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/October 23/Weekly Notice No. 39 Week Commencing 1 October 2023.pdf?ver=sxGXhVR1XI0oeWaeXNKbZw%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
244,2023-10-08,Weekly Notice No. 40 Week Commencing 8 October 2023__1da04cbda1.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/October 23/Weekly Notice No. 40 Week Commencing 8 October 2023.pdf?ver=0049WOfBwO7BMDcxB9lylA%3d%3d,processed,2,18,1,0,table_lines:1;text_line:1,
245,2023-10-15,Weekly Notice No. 41 Week Commencing 15 October 2023__1427187601.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/October 23/Weekly Notice No. 41 Week Commencing 15 October 2023.pdf?ver=aeAh4e3QWJJZDd3LzRFTvQ%3d%3d,processed,2,19,1,0,table_lines:1;text_line:1,
246,2023-10-22,Weekly Notice No. 42 Week Commencing 22 October 2023__b8b91e8fed.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/October 23/Weekly Notice No. 42 Week Commencing 22 October 2023.pdf?ver=8FmMffmkyZgIE11uXjBnJw%3d%3d,processed,2,20,1,0,table_lines:1;text_line:1,
247,2023-10-29,Weekly Notice No. 43 Week Commencing 29 October 2023__3af712b619.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/October 23/Weekly Notice No. 43 Week Commencing 29 October 2023.pdf?ver=6ucTeWDckorXVL-GJirV2A%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
248,2023-11-05,Weekly Notice No. 44 Week Commencing 5 November 2023__72c5ce3623.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/November/Weekly Notice No. 44 Week Commencing 5 November 2023.pdf?ver=PTARiR_0HJlliP381cKviQ%3d%3d,processed,2,21,1,0,table_lines:1;text_line:1,
249,2023-11-12,Weekly Notice No. 45 Week Commencing 12 November 2023__f4a2db60a7.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/November/Weekly Notice No. 45 Week Commencing 12 November 2023.pdf?ver=7ttngKq8w-ubduXYGx8u7g%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
250,2023-11-19,Weekly Notice No. 46 Week Commencing 19 November 2023__867b318265.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/November/Weekly Notice No. 46 Week Commencing 19 November 2023.pdf?ver=m5UUX6-tLImSJn7Jxcfnhw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
251,2023-11-26,Weekly Notice No. 47 Week Commencing 26 November 2023__7a0867f2b0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/November/Weekly Notice No. 47 Week Commencing 26 November 2023.pdf?ver=Zk4742T3DI180QkTrYBrpw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
252,2023-12-03,Weekly Notice No. 48 Week Commencing 3 December 2023__5c430d63da.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/December 23/Weekly Notice No. 48 Week Commencing 3 December 2023.pdf?ver=7dt6nPt2jPG6lmJi_EBVOA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
253,2023-12-10,Weekly Notice No. 49 Week Commencing 10 December 2023__8a15b2e54f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/December 23/Weekly Notice No. 49 Week Commencing 10 December 2023.pdf?ver=XszV7cj6RBZ42lItDa9Z1Q%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
254,2023-12-17,Weekly Notice No. 50 Week Commencing 17 December 2023__dd22a16953.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/December 23/Weekly Notice No. 50 Week Commencing 17 December 2023.pdf?ver=I30uf4eiXMLR-rrauVN6kA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
255,2023-12-24,Weekly Notice No. 51 Week Commencing 24 December 2023__4d57a8abf0.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/December 23/Weekly Notice No. 51 Week Commencing 24 December 2023.pdf?ver=vXQ6w4EYcHOlsZs4WGxLQw%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
256,2023-12-31,Weekly Notice No. 52 Week Commencing 31 December 2023__a6a8f563aa.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2023/December 23/Weekly Notice No. 52 Week Commencing 31 December 2023.pdf?ver=1Jn991HOdkMhGDLUBU3csQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
257,2024-01-07,Weekly Notice No. 1 Week Commencing 7 January 2024__6f7ed8b24b.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/January/Weekly Notice No. 1 Week Commencing 7 January 2024.pdf?ver=w1Mc2fde0DZ-0XVE7KaydQ%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
258,2024-01-14,Weekly Notice No. 2 Week Commencing 14 January 2024__8addbf04a4.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/January/Weekly Notice No. 2 Week Commencing 14 January 2024.pdf?ver=9iGYp0b6jyoN45uCVtbLug%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
259,2024-01-21,Weekly Notice No. 3 Week Commencing 21 January 2024__786bf9e42f.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/January/Weekly Notice No. 3 Week Commencing 21 January 2024.pdf?ver=g1L9fGyZpH7shGiP4h7ONg%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
260,2024-01-28,Weekly Notice No. 4 Week Commencing 28 January 2024__06fd3b0472.pdf,https://www.pta.wa.gov.au/Portals/15/AA_DOCUMENTS/About_us/Working with PTA/Safety resources/Weekly Notices/Previous Years/2024/January/Weekly Notice No. 4 Week Commencing 28 January 2024.pdf?ver=RyvikmFn8taq6yT1mpBsKA%3d%3d,processed,2,22,0,0,table_lines:1;text_line:1,
